StoreID,Region,MonthlySpend,StoreSizeIndex,Age,IncomeK,DaysSinceLastPurchase,Device,Promo,EmailTouch,PaidSearchClick,Converted,Revenue
S08,Northeast,103818,-0.840156476962528,33,68.5,8,Mobile,1,1,0,1,22.11
S08,Northeast,103818,-0.840156476962528,39,85.0,86,Mobile,1,1,0,1,26.46
S02,South,108279,-0.4064150163846156,33,82.6,15,Desktop,0,0,1,1,134.41
S05,Midwest,144893,0.6159794225754956,35,71.7,34,Desktop,1,0,0,1,58.27
S14,West,137401,0.23216132306671977,38,37.9,58,Desktop,0,1,0,0,113.91
S15,South,124985,0.11668580914072822,30,107.4,18,Mobile,0,1,0,0,10.99
S05,Midwest,144893,0.6159794225754956,46,64.9,42,Desktop,0,0,0,0,36.15
S13,Northeast,87819,-0.6655097072886943,55,66.2,79,Mobile,1,0,1,0,27.71
S19,West,141896,0.6789135630718949,32,60.5,34,Mobile,1,1,0,1,201.01
S07,Northeast,107795,-0.11394745765487507,44,57.3,42,Desktop,0,1,0,0,43.67
S11,South,75351,0.7432541712034423,35,102.0,21,Desktop,1,0,0,1,47.74
S12,West,80335,0.543154268305195,42,98.5,37,Desktop,1,1,0,1,42.51
S16,Midwest,144167,0.21868859672901295,57,77.8,16,Mobile,0,0,0,0,29.71
S11,South,75351,0.7432541712034423,44,65.6,53,Mobile,0,1,0,0,24.01
S23,West,107293,-1.4571558198556664,18,81.6,13,Desktop,0,0,1,0,40.64
S10,South,113304,0.6505927878247011,43,69.6,28,Mobile,0,0,1,0,35.83
S14,West,137401,0.23216132306671977,53,63.8,48,Mobile,1,0,0,0,101.57
S12,West,80335,0.543154268305195,35,75.4,40,Desktop,1,0,1,1,140.03
S06,West,147767,1.1289722927208916,50,58.3,60,Mobile,0,1,0,0,15.93
S21,Northeast,135987,0.28911939868998415,30,73.5,43,Mobile,0,1,0,1,53.23
S08,Northeast,103818,-0.840156476962528,20,72.5,8,Mobile,0,1,0,0,28.47
S09,Midwest,150029,-0.8244812156912396,40,81.3,18,Mobile,0,0,0,1,37.98
S24,West,106639,-0.31967121635730134,18,54.4,46,Mobile,0,0,0,0,24.93
S29,Midwest,136826,-0.8658311156932432,35,83.6,93,Mobile,0,1,1,0,78.52
S21,Northeast,135987,0.28911939868998415,53,48.1,83,Mobile,0,0,0,0,27.87
S28,Midwest,120437,1.4949413112343959,18,55.4,225,Mobile,0,1,0,0,21.81
S26,Midwest,137044,-0.6388778482433419,23,56.4,31,Mobile,0,1,0,0,23.94
S15,South,124985,0.11668580914072822,26,44.4,77,Desktop,0,1,1,0,19.73
S24,West,106639,-0.31967121635730134,37,90.3,74,Mobile,0,0,0,0,15.34
S10,South,113304,0.6505927878247011,34,46.7,125,Desktop,0,1,1,0,14.01
S14,West,137401,0.23216132306671977,55,52.6,103,Desktop,0,1,1,1,67.72
S17,South,105046,0.8714287779481898,49,95.6,56,Mobile,0,0,0,0,44.75
S29,Midwest,136826,-0.8658311156932432,44,55.4,69,Mobile,1,1,0,0,87.85
S26,Midwest,137044,-0.6388778482433419,40,63.9,60,Desktop,0,1,0,0,46.17
S15,South,124985,0.11668580914072822,43,45.7,45,Mobile,1,1,0,0,25.19
S20,Northeast,109173,0.06757906948889146,28,86.3,66,Mobile,0,1,0,1,10.36
S07,Northeast,107795,-0.11394745765487507,48,86.6,52,Mobile,0,1,1,1,65.24
S25,Northeast,78146,-0.4703726542927955,25,84.3,50,Desktop,0,1,1,0,12.66
S17,South,105046,0.8714287779481898,48,79.8,128,Mobile,1,0,0,0,25.0
S16,Midwest,144167,0.21868859672901295,52,69.6,57,Mobile,1,0,0,1,23.51
S23,West,107293,-1.4571558198556664,41,56.5,49,Mobile,0,0,0,1,43.3
S19,West,141896,0.6789135630718949,36,50.1,41,Desktop,0,1,0,0,61.67
S03,West,125696,-0.5122427290715373,43,96.4,38,Mobile,1,1,0,1,125.08
S09,Midwest,150029,-0.8244812156912396,18,84.8,17,Desktop,0,1,1,1,54.76
S06,West,147767,1.1289722927208916,42,52.7,45,Desktop,0,1,0,1,18.33
S23,West,107293,-1.4571558198556664,37,68.9,97,Mobile,1,0,0,0,6.44
S02,South,108279,-0.4064150163846156,37,61.4,30,Mobile,0,1,0,0,52.6
S07,Northeast,107795,-0.11394745765487507,46,43.2,165,Desktop,1,0,0,0,16.28
S18,Midwest,125549,0.22359554877468227,37,71.9,5,Mobile,0,0,1,1,32.82
S21,Northeast,135987,0.28911939868998415,24,58.9,64,Mobile,0,1,1,1,82.64
S16,Midwest,144167,0.21868859672901295,36,47.0,53,Mobile,1,0,0,1,51.9
S26,Midwest,137044,-0.6388778482433419,39,35.5,127,Mobile,0,1,0,0,16.56
S28,Midwest,120437,1.4949413112343959,39,33.6,28,Mobile,0,0,1,0,38.19
S04,Northeast,140518,-0.8137727282478777,40,59.8,16,Desktop,0,0,0,0,15.19
S29,Midwest,136826,-0.8658311156932432,50,66.1,39,Desktop,0,1,0,0,26.54
S19,West,141896,0.6789135630718949,25,48.7,35,Mobile,0,1,1,1,86.12
S20,Northeast,109173,0.06757906948889146,40,82.3,11,Mobile,0,1,0,1,31.16
S03,West,125696,-0.5122427290715373,53,66.6,49,Mobile,0,0,0,0,31.12
S19,West,141896,0.6789135630718949,18,80.7,32,Desktop,0,1,0,0,60.22
S22,South,96833,0.6312882258385404,40,64.0,112,Mobile,1,0,0,0,20.97
S18,Midwest,125549,0.22359554877468227,31,50.7,50,Tablet,0,1,1,0,76.0
S03,West,125696,-0.5122427290715373,34,70.5,25,Desktop,1,0,0,1,16.43
S16,Midwest,144167,0.21868859672901295,27,40.2,45,Desktop,0,1,0,1,29.5
S29,Midwest,136826,-0.8658311156932432,36,79.9,53,Mobile,0,0,0,0,56.98
S22,South,96833,0.6312882258385404,60,47.4,68,Mobile,1,0,1,1,45.54
S05,Midwest,144893,0.6159794225754956,23,88.2,47,Mobile,1,1,0,0,30.55
S29,Midwest,136826,-0.8658311156932432,24,60.6,160,Desktop,0,1,0,0,35.13
S29,Midwest,136826,-0.8658311156932432,22,91.4,17,Desktop,0,0,0,0,78.6
S06,West,147767,1.1289722927208916,59,43.3,32,Tablet,1,0,0,0,18.55
S25,Northeast,78146,-0.4703726542927955,32,53.1,25,Mobile,0,0,0,0,27.56
S13,Northeast,87819,-0.6655097072886943,38,76.4,36,Desktop,0,1,0,0,37.1
S18,Midwest,125549,0.22359554877468227,33,93.8,57,Mobile,0,0,0,1,24.42
S14,West,137401,0.23216132306671977,27,104.7,54,Mobile,1,0,0,0,49.57
S24,West,106639,-0.31967121635730134,35,68.9,67,Desktop,1,0,0,0,25.52
S30,Northeast,135629,0.9682783545914808,67,108.4,50,Desktop,0,1,0,1,19.3
S24,West,106639,-0.31967121635730134,55,61.6,52,Desktop,1,1,1,0,16.96
S28,Midwest,120437,1.4949413112343959,28,92.2,50,Desktop,0,0,0,1,42.53
S29,Midwest,136826,-0.8658311156932432,46,47.3,33,Mobile,1,0,0,0,65.18
S03,West,125696,-0.5122427290715373,28,77.2,31,Desktop,0,0,0,0,21.73
S08,Northeast,103818,-0.840156476962528,18,18.0,25,Desktop,1,0,0,0,26.96
S22,South,96833,0.6312882258385404,50,43.3,70,Mobile,0,1,0,0,22.47
S18,Midwest,125549,0.22359554877468227,52,78.3,6,Mobile,0,0,0,1,11.06
S02,South,108279,-0.4064150163846156,51,39.1,51,Mobile,0,0,0,0,59.29
S03,West,125696,-0.5122427290715373,32,77.4,78,Mobile,1,0,0,0,52.25
S16,Midwest,144167,0.21868859672901295,36,87.9,92,Desktop,0,0,0,0,53.13
S19,West,141896,0.6789135630718949,47,57.0,4,Desktop,0,1,0,0,38.53
S06,West,147767,1.1289722927208916,43,46.7,34,Desktop,0,1,0,0,26.1
S06,West,147767,1.1289722927208916,33,57.6,26,Mobile,1,0,1,0,21.8
S04,Northeast,140518,-0.8137727282478777,19,46.8,32,Mobile,1,0,0,1,44.46
S17,South,105046,0.8714287779481898,39,65.8,105,Mobile,0,1,0,1,18.1
S01,Northeast,61100,2.1416476008704612,51,70.2,26,Desktop,0,0,0,0,32.59
S18,Midwest,125549,0.22359554877468227,24,61.3,78,Mobile,1,1,1,1,68.23
S15,South,124985,0.11668580914072822,46,104.8,51,Mobile,0,1,0,1,22.37
S14,West,137401,0.23216132306671977,42,52.2,31,Desktop,0,0,1,0,127.3
S21,Northeast,135987,0.28911939868998415,47,98.6,29,Mobile,0,0,0,0,44.75
S16,Midwest,144167,0.21868859672901295,48,45.1,55,Desktop,0,0,0,0,10.25
S22,South,96833,0.6312882258385404,30,69.6,44,Desktop,1,0,0,1,16.04
S23,West,107293,-1.4571558198556664,19,94.0,10,Desktop,1,1,0,1,59.59
S28,Midwest,120437,1.4949413112343959,32,92.9,21,Desktop,0,1,0,1,41.32
S24,West,106639,-0.31967121635730134,49,58.8,56,Desktop,1,0,1,0,36.17
S16,Midwest,144167,0.21868859672901295,31,80.2,16,Mobile,0,1,1,1,46.0
S15,South,124985,0.11668580914072822,30,77.3,86,Mobile,1,0,0,0,35.53
S08,Northeast,103818,-0.840156476962528,18,56.1,12,Mobile,0,1,0,0,8.87
S18,Midwest,125549,0.22359554877468227,59,81.6,38,Mobile,1,1,0,0,96.35
S05,Midwest,144893,0.6159794225754956,48,109.0,71,Desktop,1,1,1,1,78.83
S28,Midwest,120437,1.4949413112343959,47,78.4,20,Mobile,1,0,0,0,51.64
S26,Midwest,137044,-0.6388778482433419,50,80.5,15,Mobile,0,0,0,1,35.59
S04,Northeast,140518,-0.8137727282478777,45,82.8,63,Desktop,1,1,0,0,46.93
S24,West,106639,-0.31967121635730134,35,35.9,80,Mobile,1,1,1,1,13.1
S04,Northeast,140518,-0.8137727282478777,36,78.1,40,Mobile,0,1,0,1,43.15
S22,South,96833,0.6312882258385404,33,45.6,33,Desktop,0,0,0,0,41.33
S03,West,125696,-0.5122427290715373,70,55.0,12,Mobile,1,1,1,0,65.43
S15,South,124985,0.11668580914072822,45,115.6,48,Mobile,1,0,1,1,36.04
S20,Northeast,109173,0.06757906948889146,32,62.4,8,Mobile,1,0,0,0,29.64
S22,South,96833,0.6312882258385404,44,51.7,106,Desktop,0,1,1,0,82.0
S13,Northeast,87819,-0.6655097072886943,26,93.4,41,Desktop,1,0,0,1,37.25
S28,Midwest,120437,1.4949413112343959,56,47.2,22,Mobile,0,0,0,0,54.28
S24,West,106639,-0.31967121635730134,30,58.2,28,Mobile,0,1,0,0,17.14
S07,Northeast,107795,-0.11394745765487507,44,95.5,51,Desktop,1,1,0,0,61.94
S21,Northeast,135987,0.28911939868998415,51,68.9,32,Mobile,1,1,0,1,66.48
S22,South,96833,0.6312882258385404,43,33.6,45,Mobile,1,0,0,0,33.72
S11,South,75351,0.7432541712034423,39,80.0,19,Mobile,0,0,0,0,50.05
S23,West,107293,-1.4571558198556664,38,59.3,93,Mobile,0,0,1,0,9.52
S27,South,103571,-0.27514225122668373,37,101.9,29,Mobile,1,0,0,1,32.62
S25,Northeast,78146,-0.4703726542927955,31,54.7,6,Mobile,0,0,0,1,23.34
S23,West,107293,-1.4571558198556664,33,91.1,34,Mobile,1,1,0,0,24.09
S20,Northeast,109173,0.06757906948889146,56,107.1,25,Mobile,1,1,1,0,68.94
S09,Midwest,150029,-0.8244812156912396,37,49.3,89,Desktop,1,0,0,0,37.8
S24,West,106639,-0.31967121635730134,29,63.7,22,Mobile,1,0,1,1,22.21
S11,South,75351,0.7432541712034423,32,76.5,32,Desktop,0,1,1,0,38.61
S16,Midwest,144167,0.21868859672901295,51,49.1,52,Mobile,0,1,1,1,50.0
S10,South,113304,0.6505927878247011,46,73.9,67,Mobile,1,1,1,0,31.45
S10,South,113304,0.6505927878247011,45,63.1,110,Tablet,0,1,0,0,37.3
S05,Midwest,144893,0.6159794225754956,35,62.6,23,Mobile,1,0,1,1,52.29
S29,Midwest,136826,-0.8658311156932432,45,69.1,103,Desktop,0,0,0,1,51.3
S05,Midwest,144893,0.6159794225754956,30,69.6,87,Desktop,1,0,0,0,8.72
S03,West,125696,-0.5122427290715373,35,71.6,25,Mobile,0,1,0,1,26.84
S29,Midwest,136826,-0.8658311156932432,50,54.8,23,Desktop,1,0,1,1,168.73
S17,South,105046,0.8714287779481898,48,55.8,60,Desktop,0,1,0,0,23.72
S14,West,137401,0.23216132306671977,26,65.4,44,Desktop,1,1,1,0,88.94
S23,West,107293,-1.4571558198556664,28,67.0,60,Mobile,1,0,1,0,19.3
S12,West,80335,0.543154268305195,39,58.3,35,Mobile,0,0,0,0,55.39
S04,Northeast,140518,-0.8137727282478777,59,75.1,48,Mobile,0,0,0,0,59.45
S22,South,96833,0.6312882258385404,18,28.1,41,Mobile,0,1,0,0,49.94
S06,West,147767,1.1289722927208916,41,51.9,59,Mobile,1,1,0,1,16.86
S17,South,105046,0.8714287779481898,21,61.8,22,Mobile,1,0,0,1,14.07
S29,Midwest,136826,-0.8658311156932432,30,49.2,50,Mobile,1,0,0,0,95.63
S29,Midwest,136826,-0.8658311156932432,34,103.8,109,Desktop,0,1,0,0,93.15
S11,South,75351,0.7432541712034423,33,68.4,105,Tablet,0,1,0,0,11.26
S24,West,106639,-0.31967121635730134,32,71.9,54,Mobile,1,1,0,0,22.0
S19,West,141896,0.6789135630718949,38,57.4,22,Mobile,1,1,0,1,289.5
S15,South,124985,0.11668580914072822,32,67.7,143,Mobile,0,1,0,0,15.86
S05,Midwest,144893,0.6159794225754956,20,41.3,59,Mobile,0,0,1,0,67.58
S12,West,80335,0.543154268305195,47,64.3,134,Mobile,0,1,0,0,29.19
S20,Northeast,109173,0.06757906948889146,47,47.4,61,Desktop,1,0,0,0,28.1
S30,Northeast,135629,0.9682783545914808,48,61.9,4,Mobile,1,0,0,0,35.56
S01,Northeast,61100,2.1416476008704612,20,18.0,143,Mobile,1,1,0,0,19.65
S22,South,96833,0.6312882258385404,42,43.2,79,Mobile,1,1,1,0,21.02
S26,Midwest,137044,-0.6388778482433419,46,100.2,46,Mobile,1,0,0,0,28.15
S29,Midwest,136826,-0.8658311156932432,26,86.3,9,Desktop,0,0,0,0,67.72
S13,Northeast,87819,-0.6655097072886943,38,97.0,85,Desktop,0,0,1,1,20.73
S04,Northeast,140518,-0.8137727282478777,37,98.5,60,Mobile,0,1,1,0,30.55
S09,Midwest,150029,-0.8244812156912396,60,82.8,169,Mobile,1,0,0,0,59.32
S26,Midwest,137044,-0.6388778482433419,61,58.0,126,Desktop,1,0,0,1,43.04
S27,South,103571,-0.27514225122668373,18,45.2,132,Desktop,0,1,0,0,23.91
S20,Northeast,109173,0.06757906948889146,68,93.2,53,Mobile,1,1,0,0,52.96
S04,Northeast,140518,-0.8137727282478777,27,69.4,52,Mobile,0,0,1,0,15.52
S04,Northeast,140518,-0.8137727282478777,50,122.9,61,Mobile,0,1,0,1,37.78
S15,South,124985,0.11668580914072822,50,60.0,27,Mobile,1,1,0,0,24.72
S18,Midwest,125549,0.22359554877468227,26,111.4,47,Mobile,1,0,0,0,35.8
S01,Northeast,61100,2.1416476008704612,44,64.6,41,Desktop,0,1,1,1,67.56
S21,Northeast,135987,0.28911939868998415,37,97.4,101,Mobile,0,0,0,0,31.93
S17,South,105046,0.8714287779481898,45,105.3,114,Desktop,1,0,1,0,20.07
S01,Northeast,61100,2.1416476008704612,41,45.5,73,Desktop,1,0,0,0,99.95
S03,West,125696,-0.5122427290715373,52,57.3,24,Desktop,1,1,1,1,88.79
S14,West,137401,0.23216132306671977,39,45.3,148,Mobile,0,1,1,0,35.02
S22,South,96833,0.6312882258385404,36,40.9,85,Mobile,0,0,1,0,15.49
S25,Northeast,78146,-0.4703726542927955,51,82.7,58,Desktop,0,0,1,0,11.86
S13,Northeast,87819,-0.6655097072886943,45,63.7,68,Desktop,0,1,1,1,84.78
S09,Midwest,150029,-0.8244812156912396,47,69.2,14,Mobile,1,1,1,1,60.41
S30,Northeast,135629,0.9682783545914808,30,80.2,41,Desktop,1,1,0,0,72.12
S14,West,137401,0.23216132306671977,25,27.1,106,Desktop,1,1,0,0,31.34
S10,South,113304,0.6505927878247011,31,96.3,13,Desktop,0,0,0,1,23.73
S14,West,137401,0.23216132306671977,31,60.3,13,Mobile,0,0,0,0,40.52
S01,Northeast,61100,2.1416476008704612,47,79.7,85,Desktop,1,1,0,1,57.69
S10,South,113304,0.6505927878247011,50,81.7,65,Mobile,0,0,0,0,23.77
S16,Midwest,144167,0.21868859672901295,36,98.2,14,Mobile,0,0,1,0,27.85
S28,Midwest,120437,1.4949413112343959,55,65.7,38,Mobile,0,0,0,0,26.45
S23,West,107293,-1.4571558198556664,54,21.3,58,Desktop,0,0,0,0,21.54
S24,West,106639,-0.31967121635730134,41,69.3,53,Mobile,0,1,0,0,8.03
S17,South,105046,0.8714287779481898,28,72.4,61,Mobile,0,0,0,0,14.33
S04,Northeast,140518,-0.8137727282478777,57,45.2,36,Mobile,1,1,0,0,52.32
S12,West,80335,0.543154268305195,37,71.2,55,Mobile,0,1,0,0,62.58
S30,Northeast,135629,0.9682783545914808,40,60.1,72,Mobile,1,0,0,0,78.56
S02,South,108279,-0.4064150163846156,34,38.5,69,Mobile,1,1,1,1,37.46
S27,South,103571,-0.27514225122668373,27,82.8,37,Mobile,0,0,0,1,31.58
S21,Northeast,135987,0.28911939868998415,20,55.6,77,Mobile,0,1,0,1,15.5
S09,Midwest,150029,-0.8244812156912396,46,59.1,22,Mobile,0,1,0,0,50.94
S24,West,106639,-0.31967121635730134,29,57.8,28,Desktop,0,0,0,1,12.3
S26,Midwest,137044,-0.6388778482433419,75,95.2,85,Mobile,0,1,0,0,25.12
S02,South,108279,-0.4064150163846156,25,67.1,76,Desktop,1,1,1,0,61.1
S04,Northeast,140518,-0.8137727282478777,23,69.7,39,Mobile,0,1,0,0,40.19
S20,Northeast,109173,0.06757906948889146,44,58.3,28,Mobile,0,0,0,0,8.71
S30,Northeast,135629,0.9682783545914808,56,78.2,31,Mobile,1,0,0,1,68.02
S01,Northeast,61100,2.1416476008704612,39,97.7,70,Mobile,1,1,0,1,48.15
S20,Northeast,109173,0.06757906948889146,45,82.3,62,Mobile,1,0,0,0,63.34
S05,Midwest,144893,0.6159794225754956,18,83.1,26,Desktop,0,0,0,0,41.98
S20,Northeast,109173,0.06757906948889146,30,81.3,76,Mobile,1,1,1,1,97.69
S19,West,141896,0.6789135630718949,25,37.6,38,Mobile,1,1,0,1,46.8
S03,West,125696,-0.5122427290715373,18,48.7,22,Mobile,1,0,0,0,39.82
S21,Northeast,135987,0.28911939868998415,39,63.5,33,Mobile,1,1,0,1,29.36
S27,South,103571,-0.27514225122668373,18,52.0,50,Mobile,0,0,0,1,52.05
S26,Midwest,137044,-0.6388778482433419,22,44.6,74,Mobile,1,1,0,0,55.71
S01,Northeast,61100,2.1416476008704612,32,26.8,71,Mobile,1,0,0,0,64.77
S08,Northeast,103818,-0.840156476962528,28,38.4,43,Desktop,1,1,1,1,24.42
S08,Northeast,103818,-0.840156476962528,43,62.4,54,Mobile,0,0,1,0,30.0
S14,West,137401,0.23216132306671977,42,66.5,41,Mobile,1,0,0,0,40.73
S05,Midwest,144893,0.6159794225754956,49,50.6,27,Desktop,0,1,0,1,25.57
S26,Midwest,137044,-0.6388778482433419,47,69.7,45,Mobile,1,1,0,0,32.72
S24,West,106639,-0.31967121635730134,52,58.5,9,Desktop,0,0,1,0,10.03
S25,Northeast,78146,-0.4703726542927955,38,92.0,116,Desktop,1,1,0,0,21.04
S06,West,147767,1.1289722927208916,42,64.4,53,Mobile,1,1,1,0,117.48
S01,Northeast,61100,2.1416476008704612,44,83.3,63,Mobile,0,0,0,0,42.1
S28,Midwest,120437,1.4949413112343959,40,72.5,27,Mobile,1,1,0,1,58.66
S09,Midwest,150029,-0.8244812156912396,33,37.2,53,Desktop,1,1,0,0,45.59
S20,Northeast,109173,0.06757906948889146,34,66.0,59,Mobile,0,1,0,1,14.34
S28,Midwest,120437,1.4949413112343959,28,40.8,39,Desktop,0,1,0,0,45.04
S02,South,108279,-0.4064150163846156,43,65.6,41,Mobile,0,0,0,0,23.29
S01,Northeast,61100,2.1416476008704612,37,51.6,16,Desktop,1,1,0,1,20.82
S01,Northeast,61100,2.1416476008704612,30,76.4,140,Tablet,0,1,1,1,66.0
S05,Midwest,144893,0.6159794225754956,30,38.5,27,Mobile,0,0,0,0,41.74
S02,South,108279,-0.4064150163846156,23,68.3,30,Mobile,0,0,1,0,19.12
S25,Northeast,78146,-0.4703726542927955,50,80.6,120,Mobile,0,1,1,0,26.53
S19,West,141896,0.6789135630718949,39,88.0,65,Mobile,0,0,0,0,89.03
S30,Northeast,135629,0.9682783545914808,28,51.2,74,Mobile,1,0,0,0,26.27
S25,Northeast,78146,-0.4703726542927955,48,68.4,15,Mobile,0,1,0,0,42.66
S29,Midwest,136826,-0.8658311156932432,31,72.1,52,Desktop,1,1,1,1,870.29
S08,Northeast,103818,-0.840156476962528,21,102.0,15,Desktop,1,0,1,1,39.71
S09,Midwest,150029,-0.8244812156912396,50,35.4,24,Desktop,1,1,1,0,70.33
S26,Midwest,137044,-0.6388778482433419,32,48.0,153,Mobile,0,1,0,0,30.52
S08,Northeast,103818,-0.840156476962528,33,129.7,21,Mobile,1,0,1,0,40.57
S02,South,108279,-0.4064150163846156,38,62.0,72,Mobile,1,1,0,1,26.76
S21,Northeast,135987,0.28911939868998415,52,26.4,22,Desktop,0,1,0,0,22.92
S25,Northeast,78146,-0.4703726542927955,38,55.2,25,Desktop,0,1,0,0,47.58
S30,Northeast,135629,0.9682783545914808,24,18.0,212,Desktop,0,0,0,0,29.0
S28,Midwest,120437,1.4949413112343959,45,73.3,44,Mobile,1,0,0,1,41.54
S04,Northeast,140518,-0.8137727282478777,32,85.8,14,Mobile,0,1,0,1,75.12
S24,West,106639,-0.31967121635730134,61,47.9,74,Mobile,1,1,1,1,62.86
S26,Midwest,137044,-0.6388778482433419,38,57.6,102,Mobile,1,0,0,0,36.12
S21,Northeast,135987,0.28911939868998415,18,88.3,78,Mobile,1,0,1,0,52.71
S25,Northeast,78146,-0.4703726542927955,42,29.5,41,Mobile,1,0,0,0,11.44
S26,Midwest,137044,-0.6388778482433419,61,38.9,42,Mobile,1,1,0,1,32.55
S14,West,137401,0.23216132306671977,57,63.0,31,Mobile,0,1,0,1,22.21
S02,South,108279,-0.4064150163846156,60,51.4,19,Mobile,0,1,1,0,13.83
S14,West,137401,0.23216132306671977,26,61.5,58,Tablet,1,0,1,1,85.69
S07,Northeast,107795,-0.11394745765487507,49,40.2,39,Desktop,0,0,0,0,36.68
S04,Northeast,140518,-0.8137727282478777,29,72.7,16,Mobile,1,1,0,0,22.48
S04,Northeast,140518,-0.8137727282478777,41,64.7,44,Desktop,0,0,0,1,28.57
S21,Northeast,135987,0.28911939868998415,23,80.1,27,Mobile,0,0,0,0,39.42
S16,Midwest,144167,0.21868859672901295,30,72.4,56,Desktop,1,0,0,0,29.93
S17,South,105046,0.8714287779481898,30,72.5,52,Mobile,1,1,1,0,22.28
S23,West,107293,-1.4571558198556664,49,36.2,35,Mobile,1,1,0,0,38.07
S17,South,105046,0.8714287779481898,48,78.8,46,Mobile,0,0,0,1,12.44
S19,West,141896,0.6789135630718949,41,60.7,49,Tablet,0,1,0,0,21.48
S03,West,125696,-0.5122427290715373,22,64.3,85,Desktop,1,1,1,1,23.4
S26,Midwest,137044,-0.6388778482433419,34,91.1,45,Mobile,1,1,0,1,41.52
S14,West,137401,0.23216132306671977,29,52.2,32,Mobile,0,1,0,0,41.83
S05,Midwest,144893,0.6159794225754956,48,97.7,38,Mobile,1,1,1,0,31.19
S25,Northeast,78146,-0.4703726542927955,52,99.8,133,Desktop,0,0,0,0,32.78
S23,West,107293,-1.4571558198556664,51,84.6,23,Mobile,1,0,0,0,23.16
S02,South,108279,-0.4064150163846156,29,46.4,40,Mobile,0,1,0,1,9.85
S06,West,147767,1.1289722927208916,18,19.9,40,Mobile,1,0,1,1,44.76
S01,Northeast,61100,2.1416476008704612,18,91.7,41,Mobile,0,0,0,0,74.4
S09,Midwest,150029,-0.8244812156912396,55,70.5,11,Mobile,1,0,0,0,44.31
S03,West,125696,-0.5122427290715373,33,51.6,18,Desktop,1,0,0,0,34.17
S22,South,96833,0.6312882258385404,29,93.8,38,Desktop,0,0,0,1,88.1
S16,Midwest,144167,0.21868859672901295,58,49.0,31,Mobile,0,0,0,0,25.22
S30,Northeast,135629,0.9682783545914808,53,58.7,56,Desktop,1,1,0,1,47.83
S23,West,107293,-1.4571558198556664,38,79.5,93,Desktop,1,0,0,0,19.61
S19,West,141896,0.6789135630718949,34,43.5,59,Mobile,1,1,0,0,89.15
S16,Midwest,144167,0.21868859672901295,36,65.6,50,Mobile,1,0,1,0,37.53
S02,South,108279,-0.4064150163846156,41,92.0,63,Mobile,0,1,0,0,30.87
S03,West,125696,-0.5122427290715373,57,72.6,53,Tablet,1,1,0,0,81.16
S19,West,141896,0.6789135630718949,43,95.4,46,Desktop,0,0,0,0,75.58
S01,Northeast,61100,2.1416476008704612,47,92.9,83,Mobile,1,0,0,1,42.1
S02,South,108279,-0.4064150163846156,52,68.2,37,Mobile,1,1,1,1,36.96
S07,Northeast,107795,-0.11394745765487507,24,18.0,18,Mobile,1,0,1,1,29.16
S27,South,103571,-0.27514225122668373,47,43.7,30,Mobile,0,1,0,0,56.46
S14,West,137401,0.23216132306671977,34,84.8,27,Desktop,0,1,0,0,25.81
S22,South,96833,0.6312882258385404,18,33.9,156,Desktop,1,0,0,0,77.37
S13,Northeast,87819,-0.6655097072886943,18,60.8,96,Mobile,0,1,1,0,25.96
S06,West,147767,1.1289722927208916,26,75.4,50,Mobile,1,1,0,1,16.11
S12,West,80335,0.543154268305195,44,100.3,28,Mobile,0,1,0,1,63.67
S03,West,125696,-0.5122427290715373,39,55.3,82,Mobile,0,1,0,0,17.3
S24,West,106639,-0.31967121635730134,40,53.8,49,Mobile,0,0,0,0,13.89
S06,West,147767,1.1289722927208916,61,66.8,37,Mobile,1,1,0,1,17.47
S12,West,80335,0.543154268305195,23,75.7,49,Desktop,1,0,0,0,43.51
S30,Northeast,135629,0.9682783545914808,38,64.6,38,Mobile,0,0,0,0,12.31
S18,Midwest,125549,0.22359554877468227,42,91.1,62,Desktop,0,1,0,0,26.3
S14,West,137401,0.23216132306671977,29,50.4,16,Desktop,0,0,0,1,33.08
S17,South,105046,0.8714287779481898,38,70.6,62,Mobile,1,1,0,1,25.49
S24,West,106639,-0.31967121635730134,19,77.8,38,Desktop,1,1,1,0,24.42
S08,Northeast,103818,-0.840156476962528,55,59.2,84,Mobile,1,0,0,0,18.7
S20,Northeast,109173,0.06757906948889146,30,86.5,98,Mobile,1,0,0,0,46.01
S27,South,103571,-0.27514225122668373,62,71.3,111,Mobile,0,1,0,0,36.36
S18,Midwest,125549,0.22359554877468227,38,85.4,163,Mobile,1,0,1,1,73.74
S14,West,137401,0.23216132306671977,50,72.3,109,Desktop,0,0,1,0,38.35
S05,Midwest,144893,0.6159794225754956,37,76.3,82,Desktop,1,1,0,0,36.17
S08,Northeast,103818,-0.840156476962528,38,54.1,19,Desktop,0,0,0,0,26.96
S29,Midwest,136826,-0.8658311156932432,31,54.1,5,Mobile,1,1,1,1,216.44
S17,South,105046,0.8714287779481898,39,94.9,89,Desktop,1,1,1,0,30.7
S10,South,113304,0.6505927878247011,42,82.0,24,Desktop,0,1,0,1,43.48
S13,Northeast,87819,-0.6655097072886943,29,45.5,235,Desktop,1,1,0,0,15.31
S18,Midwest,125549,0.22359554877468227,36,72.0,13,Desktop,1,0,0,0,39.4
S17,South,105046,0.8714287779481898,31,18.0,80,Mobile,1,1,1,0,32.07
S21,Northeast,135987,0.28911939868998415,66,55.4,53,Mobile,0,1,0,1,56.54
